country,library,link,imageurl,size,artifactName,relicTime,material,description
中国,阿姆斯特丹国立博物馆,https://www.rijksmuseum.nl//en/collection/AK-NM-13757,https://lh3.googleusercontent.com/redAVdwjZ3zzLg_GySiktW3fEcKITltyUhuII9VQ8ZmYGCePmiywc-7jSZR7tCPuMuw9Dfl9mIjYKpnTrv-1VA7vV8A=w1000,height  4 cm,Bell-shaped cup and saucer with flower sprays and ornamental borders,c. 1725 - c. 1749,porcelain,"Klokvormige kop en schotel van porselein, beschilderd op het glazuur in blauw, zwart en goud. Op het plat van de schotel een medaillon met bloemtakken; hieromheen een decoratieve band; op de wand servetwerk in goud afgewisseld met cartouches met bloemtakken in blauw; de rand met servetwerk in encre afgewisseld met een uitgespaarde lotusrank in een cartouche. Kop met dezelfde decoratie. Encre de Chine."
中国,阿姆斯特丹国立博物馆,https://www.rijksmuseum.nl//en/collection/AK-NM-6367,https://lh3.googleusercontent.com/JYZIy4NrkL5TpTGkbl1JnhJDtbbNPlYLDyWHzhCVkngcGi65IZm9A0n-I8WHq6yNIwCjgNfczFqeBrXZiO8g2Ja_EkI=w1000,height  2.2 cm,Triple-gourd-shaped bottle vase with powder blue and flower sprays and birds,c. 1700 - c. 1724,porcelain,"Flesvormige vaas (knobbelfles) van porselein met drie lagen, beschilderd in onderglazuur blauw en op het glazuur rood, groen, geel, aubergine, zwart en goud. De fles is bedekt met bleu poudré (poederblauw) met hierin uitgespaard twee grote, gelobde vakken gevuld met prunus of lotus met vogels; twee waaiervormige vakken met bloemtakken; tussen de vakken bloemranken in goud, tussen de verdikkingen decoratieve banden met geometrische motieven, bloemranken en ruyi-motief in goud. Een chip in de rand. Bleu poudré met famille verte."
中国,阿姆斯特丹国立博物馆,https://www.rijksmuseum.nl//en/collection/AK-RBK-16370,https://lh3.googleusercontent.com/r8OK-Rq5IbMvlhFbiaic7ivEFj9jasDi-Ri1FSjnblb7t_WK68lbX_twtvsjME6TF44BOnxgjfD-NAooTtMSSztepw=w1000,height  3.5 cm,Dish with women in a fenced garden near a lotus pond,c. 1750 - c. 1799,porcelain,"Schotel van porselein, beschilderd op het glazuur in blauw, rood, roze, groen, geel, paars, zwart en goud. Op het plat een vrouw met haar gevolg in een omheinde tuin bij een lotusvijver; links van hen een knielende man die de vrouw een voorwerp aanbiedt; rechts enkele geluksvoorwerpen als een ruyi-sceper, wierookbrander en bloemenvaas; in de achtergrond een oever met een boom waarin een vogel op een stok; de wand met servetwerk afgewisseld met bloeiende planten in cartouches; de rand met twee banden servetwerk waartussen een band met bloemranken afgewisseld met fruittakken in cartouches; de achterzijde met drie bloemtakken; in de voetring een perziktak. Twee oude labels op de onderzijde met 'Coll. Drucker/ 3' en '143/ ps/ 1'. Famille rose."
中国,阿姆斯特丹国立博物馆,https://www.rijksmuseum.nl//en/collection/AK-RBK-15322-A,https://lh3.googleusercontent.com/jh03B8Dw4Cc-dJejU2KNar1iYzJ2XM8Cq54BPfJolUhBeDUaA3-eeetYDE_5v4Ax4Tvj5O2lP4BhZKueWhvgc8JvK07a=w1000,height  2.4 cm,Plate with flowering plants and bamboo,c. 1725 - c. 1749,porcelain,"Bord van porselein met korte, ronde wand en schuine rand, beschilderd in onderglazuur blauw. Op het plat bloeiende bloemtakken (pioen), bamboe en planten; op de rand drie bloemtakken. Bord is gebroken geweest. Blauw-wit."
中国,阿姆斯特丹国立博物馆,https://www.rijksmuseum.nl//en/collection/AK-NM-13597,https://lh3.googleusercontent.com/Y7E0jzRhSA053kgR2uZDeMWCpsbYo8mFLXNIRxZUwTmoS7WqydHDLaeiBgtJd6jOjSsSevHSbuiN51x5BYHwUc5uwno=w1000,height  3.1 cm,Cup and saucer with four people in a landscape,c. 1750 - c. 1774,porcelain,"Kop en schotel van porselein met rechte wand, beschilderd op het glazuur in rood, zwart en goud. Op het plat van de schotel vier mensen, twee staand en twee zittend, in een landschap met bomen, rotsen, planten en een gebouw; op de rand een decoratieve band. De kop met dezelfde decoratie. Een barst in de wand van de kop. Encre de Chine."
中国,阿姆斯特丹国立博物馆,https://www.rijksmuseum.nl//en/collection/AK-NM-10230-A,https://lh5.ggpht.com/Zj4oEpAGmxOvJqva4DHlwpJdtffWqpEDgl_pUCtwNrcX-sTalWVtDtHHrhn8WSwC12g0rDdj5RyUyHOzvDiry6c-Rw=w1000,height  3.9 cm,Bell-shaped cup with a portrait of Johannes Cocceius,c. 1725 - c. 1749,porcelain,"Klokvormige kop van porselein, beschilderd op het glazuur in zwart en goud. Op de buitenzijde een medaillon met het portret van Johannes Cocceius met het opschrift 'IOHANNES COCCEIUS'; op de buitenrand een band met ranken in Meissen-stijl. Een barst en twee chips in de rand. Europese voorstelling in encre de Chine."
中国,阿姆斯特丹国立博物馆,https://www.rijksmuseum.nl//en/collection/AK-RBK-14407,https://lh3.googleusercontent.com/cGP7iwN72yQbraCE7iBV5SQTHllyxcgabTeqNPqUHS7bF93q93Qe34i7KZjUNvZ5B0bpzvBlxHH0oc88y1r4TXax9g=w1000,height  16.7 cm,"Bottle vase with antiquities, precious objects and auspicious symbols",c. 1680 - c. 1720,porcelain,"Flesvormige vaas van porselein met een bol lichaam en peervormige nek met een ringvormige verdikking onder de hals, beschilderd in onderglazuur blauw. Op de buik en de nek antiquiteiten (driepoot, qin, ruyi-scepter, wierookbrander, bloemenvaas, boeken), kostbaarheden (ruit, parel, boeken) en gelukssymbolen (schelp). Blauw-wit."
中国,阿姆斯特丹国立博物馆,https://www.rijksmuseum.nl//en/collection/AK-NM-6937-A,https://lh3.googleusercontent.com/buJ_WdQ3MQTLoQ0dk4aFJyK7XUu6daGnatvLxeYqY7EhlhWV9Ni32CV-JsbNIJRuyFe7PokuNqJ7nUTjjekZ6ZtSTqs=w1000,height  4 cm,Cup with flower vases and birds,c. 1700 - c. 1724,porcelain,
中国,阿姆斯特丹国立博物馆,https://www.rijksmuseum.nl//en/collection/AK-NM-13680,https://lh3.googleusercontent.com/YokIPDkp2MQwFIpQDwoK7fxkdsTr25Pr5_mprAiAhp955rTI_WIokYL8-AW9DQcv9qsAeG82ufArF-_yPPa1T3z_cpU=w1000,height  7 cm,Straight-sided cup and saucer with scattered stylised flowers,c. 1840 - c. 1860,porcelain,
中国,阿姆斯特丹国立博物馆,https://www.rijksmuseum.nl//en/collection/AK-RBK-15892-A,https://lh3.googleusercontent.com/qMmaPOZmJ4UHjQ_TgWJznVvd0k76u1DZPI9qMSj-cJhRBtjl9taik8mXvTcQHDzf3VNrI8k1hs0Skhtm_oPdGSZVoiQ=w1000,height  23 cm,Ewer with flower sprays and spout shaped like a feng huang,c. 1700 - c. 1724,porcelain,
中国,阿姆斯特丹国立博物馆,https://www.rijksmuseum.nl//en/collection/AK-NM-13685,https://lh3.googleusercontent.com/m-D-Bq3BsYmaP1aj0QCJw5KHLnOW2a1NRL9hyDPuxDgKx16FBzfu4HiDy5e55x7TBRWR5XQYjhCp4J17Cn9yXsCIk1h1Exgq2XJLOvpCNw=w1000,height  3.3 cm,Oval decagonal salt celler with flowering lotus plants,c. 1740 - c. 1760,porcelain,"Ovaal, tienhoekig zoutvat van porselein met gelobde rand, beschilderd in onderglazuur blauw en op het glazuur rood, roze, groen en goud. De bovenzijde met een lotusplant, de rand met krulwerk afgewisseld met gestileerde lotusbloemen; de wanden met krulwerk en lotusbloemen met daarin uitgespaard twee grote en twee kleine vakken met bloeiende lotusplanten. Een chip in de rand. Europese vormen met famille rose."
中国,阿姆斯特丹国立博物馆,https://www.rijksmuseum.nl//en/collection/AK-RBK-15831,https://lh5.ggpht.com/cqWgDVGkedwXOzQrS98fkjOcZ8VRUa-9LF8bLM7cdFW2FEKaloF59ARr2jClPWMrTMotBlx0fj5WF--_bhdBsXRz0Dp8=w1000,height  7 cm,Bowl wit prunus sprays and birds,c. 1660 - c. 1680,porcelain,
中国,阿姆斯特丹国立博物馆,https://www.rijksmuseum.nl//en/collection/AK-RBK-16318,https://lh3.googleusercontent.com/tEtxWuwYP5qu8edzmiMTe4wSZYZDwAqFJ7QuXRKBmzk0IUBuYe1MBXRDzrDn2B0BTTMk2oP5lyXiJPFmwlr7X1_sVMG_=w1000,height  6.9 cm,Table or stand with pearl chasing dragons amid flames,c. 1700 - c. 1724,porcelain,"Rechthoekige tafel of standaard van porselein met vier poten, beschilderd op biscuit met groen, geel, aubergine en zwart. Op het blad twee parel najagende draken tussen vlammen en wolken; de poten met een houtnerf-patroon. Korte zijdes van het blad zijn afgeslepen. Oud label op de onderzijde met 'Huth 47 17/5/05'. Email sur biscuit met famille verte kleuren."
中国,阿姆斯特丹国立博物馆,https://www.rijksmuseum.nl//en/collection/AK-RBK-16256,https://lh3.googleusercontent.com/wCGh1lz3vDXHo4CCGzhYqIFqFJLMPwNCTkxId24lo7Qlfp0E-aN54o3oEsUgFtAqVo1jYegXA4-oUlZVOhJwSQaOLSs=w1000,height  18 cm,Baluster covered jar with three figures in a fenced garden,c. 1675 - c. 1699,porcelain,
中国,阿姆斯特丹国立博物馆,https://www.rijksmuseum.nl//en/collection/AK-RBK-16252,https://lh3.googleusercontent.com/ke53jMstxsBpbi2yV4yoMAyiCwql4aajaxHDc6p-CJsZPUWrKmj8GQURjnUqsa9Jv7VcsTutGQDvKa7yyWfbeGiVGoFU=w1000,height  44 cm,Baluster vase with figures in a continuous landscape,c. 1680 - c. 1720,porcelain,
中国,阿姆斯特丹国立博物馆,https://www.rijksmuseum.nl//en/collection/AK-NM-13755,https://lh3.googleusercontent.com/3sR_rMGamfDHCvAFXYEYdnRvEL-HZu806rYNzyYUlRck8-mVtNodf50Yf9fWMYexOgg5OOpdBwSE1IvqO6LTpiii3B70_MRUgzFNT5dQ=w1000,height  4 cm,Cup and saucer with flower sprays and flowering plants on a diaper-pattern,c. 1725 - c. 1749,porcelain,"Kop en schotel van porselein met een spreidende wand, beschilderd op het glazuur in blauw, rood, roze, groen en goud. Op het plat van de schotel in het centrum een medaillon gevormd van bloemtakken in een geschulpt cartouche met gestileerde lotus; op de wand een band met bloeiende planten (pioen) op servetwerk en drie afhangende granaatappels. De kop met een band servetwerk met bloeiende planten (pioen, lotus, prunus) met hierin uitgespaard een band vakken met een pioenplant, waaronder bloemranken. Twee barsten in de wand van de schotel; een barst in de wand van de kop. Famille rose."
中国,阿姆斯特丹国立博物馆,https://www.rijksmuseum.nl//en/collection/AK-RBK-14785,https://lh3.googleusercontent.com/QiPyBQYqWB0h3CFMSJOoRDCVmT79h_V_8b4b6QdCFhrsiNfX5qylZotQLUi51bzAk0wNlDQ70mKJrdfgvAXDFEADru2m=w1000,height  12.3 cm,Pear-shaped vase with incised flowering plants,c. 1700 - c. 1799,porcelain,"Peervormige vaas van porselein, bedekt met een doorschijnend wit, gecraqueleerd glazuur. De wand is versierd met ingegrifte bloeiende planten. Wit porselein, monochromen."
中国,阿姆斯特丹国立博物馆,https://www.rijksmuseum.nl//en/collection/AK-NM-6944,https://lh3.googleusercontent.com/fUKjPWNtQVHJ8yiFTugGb6-jc8OUKsXRw1viLf7bBqH6yGZ-LSJD_eh4kV0BzvRZKiOmbS0LUlR2z9OpWtjzXWvTvEsauOpsyBPcB-7O=w1000,height  30 cm,Pitcher with a riverlandscape with large pavilion and figures,c. 1800 - c. 1824,porcelain,"Kan met deksel van porselein met een tonvormige buik, driehoekige tuit uit de rand en oor, beschilderd in onderglazuur blauw. Op de wand van de kan een doorlopend rivierlandschap met paviljoens, bergen, bomen, personen en een boot; de rand met FitzHugh-band; op het oor een rank. De deksel met een rivierlandschap met twee personen op een brug, bomen, bergen en paviljoens; de rand met FitzHugh-band; de knop in de vorm van een leeuw. Blauw-wit."
中国,阿姆斯特丹国立博物馆,https://www.rijksmuseum.nl//en/collection/AK-RBK-16297-A-1,https://lh3.googleusercontent.com/HuYX2m4v63DuuIYxoNoyfBaDArmKx9HAp3io1evTF7birk2J2CfVFZUQSU5KkMef1kMSFDctMO6jK89MdNzZdMKv6ME=w1000,height  3.7 cm,Bell-shaped cup with powder blue and flower heads in reserve,c. 1700 - c. 1724,porcelain,
中国,阿姆斯特丹国立博物馆,https://www.rijksmuseum.nl//en/collection/AK-RBK-17516,https://lh5.ggpht.com/yr6q2g8dL6ml5BiH-FlUu_Hv8FfS3TWInzYzSBziMk0-BjwtYz7jEJS452Tts4J-grbjEpD2CfjYKmY-Z0zRyskPi4Y=w1000,height  99 cm,Gourd-shaped Vase,c. 1700 - c. 1720,porcelain,
中国,阿姆斯特丹国立博物馆,https://www.rijksmuseum.nl//en/collection/AK-NM-11982-1,https://lh3.googleusercontent.com/sJ4ZTYCEeJoPpyA-ERy4EhZlF9_qQxP_WC-AHUox8ptgEjGPUOtNh56Vih4POcFAcW6B4DKE9NfdnAAAcIB69jKAgLc=w1000,height  3.9 cm,Cup and saucer with cock and three fans with flower sprays,c. 1725 - c. 1749,porcelain,"Kop en schotel van porselein met schuine wand, beschilderd op het glazuur in blauw, rood, roze, groen, geel, zwart en goud. Op het plat van de schotel een medaillon met een haan; om het medaillon drie waaiers met bloeiende planten tegen een roze grond; tussen de waaiers drie langwerpige vakken met servetwerk. Famille rose."
中国,阿姆斯特丹国立博物馆,https://www.rijksmuseum.nl//en/collection/AK-NM-13796,https://lh3.googleusercontent.com/dhxNVgkp5o6h75Qcec3RSvaWlbWHmpfjF6ZcgvzdoK-MzMXvV3PL3FhNXs2q4a3vJY2v6oz_2XEueardEHhESAlm6TE=w1000,height  1.8 cm,"Saucer with stylized flower, prunus trees and birds",c. 1725 - c. 1749,porcelain,"Schotel van porselein met ronde wand, beschilderd op het glazuur in blauw, rood, roze, groen, geel en zwart. Op het plat een gestileerde bloem in het centrum, aan weerszijden hiervan een bloeiende prunusboom, tussen de takken van de boom een vliegende vogel; de rand met servetwerk met bloem afwisselend tegen een groene en roze grond. Een barst in de wand. Famille rose."
中国,阿姆斯特丹国立博物馆,https://www.rijksmuseum.nl//en/collection/AK-RBK-1965-89,https://lh3.ggpht.com/jqPVm50j4z4EfMAT6ySvnXP91R8sbOuZT6Ew3rdmKq3ZWstFJct9xyDa686pZHzy1Cpewa2yPA3mxXs7YeMYMijX0Q=w1000,height  7.5 cm,Plate,c. 1400 - c. 1424,porcelain,"Schotel van porselein, beschilderd in onderglazuur blauw. Op het plat een druivenrank. De wand met een doorlopende bloemrank en de rand met een band met kolkende golven. De achterwand met een bloemrank. Ming porselein in blauw-wit."
中国,阿姆斯特丹国立博物馆,https://www.rijksmuseum.nl//en/collection/AK-NM-6783-A,https://lh3.googleusercontent.com/CPVbyJR_8Ba00drhfzhIwjzKkCmuywUkS9YLY7cUb5Ny8usky-LGe3SPaD71CL-Eyo3eObgdkvlaOnEoQPYnEJcGzfI=w1000,height  18.5 cm,Ovoid covered jar with ornamental borders,c. 1675 - c. 1699,porcelain,"Eivormige dekselpot van porselein, beschilderd in onderglazuur blauw. Op de buik een brede band opgebouwd uit drie verschillende smallere banden met lotusranken uitgespaard in een blauwe achtergrond, één met kleine bloemrozetten en één met ruyi-motieven. Hierboven dezelfde band in omgekeerde volgorde. Boven de voet een rank. Op de korte hals en het deksel lotusranken uitgespaard in een blauwe achtergrond. Blauw-wit."
中国,阿姆斯特丹国立博物馆,https://www.rijksmuseum.nl//en/collection/AK-NM-13760,https://lh3.googleusercontent.com/7pJ6ETawGpUA42lqDlFSUT3U7VhKwKQPzcWcxtrBPFRzLDpnko-0yfDlubUXDSRYjULxfr4zBBgntwJOqALqXx90=w1000,height  4.2 cm,Bell-shaped cup and saucer with antiquities in panels on a ground of floral scrolls,c. 1800 - c. 1899,porcelain,"Klokvormige kop en schotel van porselein, beschilderd op het glazuur in blauw, rood, roze, turquoise, geel, roze en goud. Op het plat van de schotel een medaillon in een driehoek met servetwerk, daaromheen drie cartouches met antiquiteiten (fruitschaal met vingercitroen, vazen met pauwenveren en koraal, wierookbrander, scepter, objecten van een geleerde etc.) tegen een achtergrond van bloemranken. De kop met dezelfde decoratie. Een barst in de rand van de schotel. Famille rose."
中国,阿姆斯特丹国立博物馆,https://www.rijksmuseum.nl//en/collection/AK-RBK-16333,https://lh3.googleusercontent.com/BKLtoA6tcuschMiL8_-1Ix6uD0u3h5qz_5EZD0ucPwQ7QsRYM22ygT178eN1AZQJULBt994tnBs73ZxGXVdB5272uw=w1000,height  5.7 cm,Dish with a pheasant on a rock surrounded by flowering plants,c. 1700 - c. 1724,porcelain,
中国,阿姆斯特丹国立博物馆,https://www.rijksmuseum.nl//en/collection/AK-RBK-15930,https://lh3.googleusercontent.com/SIbheC7IT1eMh3oPQXWhGM97o1Hdvy4R7tgFlPH0SLFeIAA5VnHvgIa4iL6pnxM8brmxU7-78Gpiy9wn5tr_uLl0XC4V5uuWYhEYjNot=w1000,height  3.7 cm,Saucer-dish with a cock on a rock near flowering plants in a leaf-shaped panel,c. 1725 - c. 1749,porcelain,"Schaal van porselein, beschilderd op het glazuur in blauw, rood, roze, groen, geel, turquoise, zwart en goud. Op het plat een bladvormige cartouche met daarin een haan op een rots bij bloeiende planten, daarboven een insect, kwast en zegel; om het cartouche bloemtakken tegen een grond van servetwerk; op de binnenrand een band met servetwerk. Famille rose."
中国,阿姆斯特丹国立博物馆,https://www.rijksmuseum.nl//en/collection/AK-RBK-14765,https://lh3.googleusercontent.com/TEHmPVZ_cCy9kDTtF7HHJZWOOnWnYTMzKpfS1y9ZsPNhPDwPm7MjrnHfUgl1azDiO86D8jtmE09zMhAGr6GTFzuZ3kU=w1000,height  4.9 cm,"Square salt cellar with a woman and boy, floral scrolls and flowering plants",c. 1700 - c. 1724,porcelain,"Vierkant zoutvat van porselein op een hoge, spreidende voet, beschilderd in onderglazuur blauw. Op de bovenzijde een vrouw (lange lijs) en jongen (zotje) in een omheinde tuin bij een paviljoen. Hieromheen een decoratieve band met bloemtakken in cartouches. Op de voet vier geschulpte vakken met afwisselend een bloeiende plant bij een rots en bloemranken. Het glazuur is op de hoeken afgebroken. Blauw-wit."
中国,阿姆斯特丹国立博物馆,https://www.rijksmuseum.nl//en/collection/AK-NM-6567,https://lh3.googleusercontent.com/2K73q9L9vGrQcN0TyXi1aBjGUzCbOirf6Wfz37Oh6UKwfXpwLlJ4hfYrW5ABr1lX-ZqWWcyrTHn6bIMCkeNkilzEMA=w1000,,"Teapot of red stoneware, missing cover",c. 1700 - c. 1749,stoneware,
中国,阿姆斯特丹国立博物馆,https://www.rijksmuseum.nl//en/collection/AK-RBK-15836,https://lh3.googleusercontent.com/Pb6cjuxVF_dFHdzB7DgUkwmHaQfi8-dZIa0GGMw7LI4Qx1PhlDfNzi2rF5vMx4_gqVuWPLOA_3Ai7lG1MoOKM57dNh0=w1000,height  27 cm,Baluster vase with powder blue and a prunus spray,c. 1675 - c. 1699,porcelain,"Balustervormige vaas van porselein, beschilderd in onderglazuur blauw, rood, wit en bruin. De buik is volledig bedekt met poederblauw met op de wand ingegrifte golven, rotsen en drie bloemtakken; rond de schouder een rand met ruyi-motief; de basis van de hals met een bruine rand; op de hals een prunustak en een vogel. Op de onderzijde een dubbele cirkel. Onderglazuur blauw met koperrood."
中国,阿姆斯特丹国立博物馆,https://www.rijksmuseum.nl//en/collection/AK-NM-6352-A,https://lh3.googleusercontent.com/iYbxCueAGOpEIc8DMy88mheYXX9-ndrEZkb2sxcIm6Xk-mWnLyi-R6c8EO-lF0J5afwRmG0yIM6kN6ZFut9sD2KmJjc=w1000,height  15.3 cm,Ovoid vase with four women and two children at a table and with an inscription,c. 1724,porcelain,"Eivormige vaas van porselein met wijde, korte nek, beschilderd op het glazuur in blauw, rood, roze, groen, geel, paars, zwart en goud. Op de wand een tafereel van twee 'go' spelende vrouwen aan een tafel met vier toeschouwers, twee vrouwen en twee kinderen, naast de toeschouwers een bloemenvaas, achter de spelende vrouwen een tafel met antiquiteiten (vaas met pauwenveren, koraal, scepter, muzieksteen, wierookbrander), naast de tafel twee grote vazen. Op de andere zijde een inscriptie 'Afbeelding van een spel 'go', geschilderd op de dag van bloemen in het jaar jiachen in een mooi huis aan de Zujiang rivier in Lingnan' en een zegel met 'de Gouden Tang Hall'. Famille rose."
中国,阿姆斯特丹国立博物馆,https://www.rijksmuseum.nl//en/collection/AK-NM-13506,https://lh3.ggpht.com/5jmmFsCYjsR7CD9MCGnkWeoTwLZD5aMDH8qxvp707dtzpWxq6KPPFo7iz_HD1tb0qy_j4K4nJs0pS-n-OAlwJKg9162N=w1000,height  2.5 cm,Pattern sample plate with two monograms and four numbered border desings,c. 1790 - c. 1795,porcelain,"Voorbeeldbord van porselein, berschilderd op het glazuur in blauw, groen, zwart en goud. Op het plat twee monogrammen met de letters 'WB' en 'LJ' in verschillend gevormde schilden; de wand en de rand met vier voorbeelden van decoratiepatronen, op de rand genummerd met 1-4. Europese voorstelling in emailkleuren."
中国,阿姆斯特丹国立博物馆,https://www.rijksmuseum.nl//en/collection/AK-RBK-16316-A,https://lh3.googleusercontent.com/M3UPNgF7kF2mb4F9d4dvTe24mKde9PrVwcpdzoWAogP_rVWLQEjStjvKfuHSQoC96J_JrFkCELgURSxyiNDtQve4KUM=w1000,height  24 cm,Bottle vase with light brown and ornamental borders,c. 1700 - c. 1724,porcelain,
中国,阿姆斯特丹国立博物馆,https://www.rijksmuseum.nl//en/collection/AK-NM-6357-A,https://lh3.googleusercontent.com/63kqO7LcGE-QMhMjjX83ce9T8viOnOtdKKjwW9OagdOARzYFL8jZnm1IQ34xHnBYYinneI8hjk1ymUYDVqByCNQnUiM=w1000,height  17.8 cm,Rosewater sprinkler or bottle with light brown and chrysanthemums,c. 1700 - c. 1724,porcelain,"Rozenwater druppelaar of puntfles op hoge voet van porselein met bolvormig lichaam en lange, smalle nek, bedekt met een café-au-lait glazuur en beschilderd in onderglazuur blauw. De fles is bedekt met een lichtbruin glazuur en met in onderglazuur blauw drie ronde velden met uitgespaarde chrysant. Monochroom bruin met blauw-wit."
中国,阿姆斯特丹国立博物馆,https://www.rijksmuseum.nl//en/collection/AK-NM-11860-18-A,https://lh3.googleusercontent.com/G3aEN0olJcn9LFzWsBysbuSPFSsR6y8y_n5cpnuEefWdHsa_np2mo4DnLj19Tl40cMQYy7fvJv5k6p2gtaW7RGesaKY=w1000,height  3.2 cm,Saucer-dish with a hunting scene and moulded tulip-shaped panels on the rim,c. 1700 - c. 1724,porcelain,"Schotel van porselein met gemodelleerde tulpmotieven in de wand en geschulpte rand, beschilderd in onderglazuur blauw en op het glazuur rood en goud. Op het plat een jachttafereel. Een man en een vrouw te paard, de vrouw met een valk, de man met pijl en boog; een derde vrouw in een paviljoen. Op de wand tulpvormige vakken met bloempot of een vogel op een bloemtak, tussen de vakken een bloemtak. Wand gerestaureerd. Chinees Imari."
中国,阿姆斯特丹国立博物馆,https://www.rijksmuseum.nl//en/collection/AK-NM-3993,https://lh3.googleusercontent.com/yncj5k-55FPIfkQPQvbNiUXEgBqMJwBOOA3S8fYoov1OQntS6RDcMfCqlohNHGCcC_AepmJhzp8x7_uJ4-QAEljN2A=w1000,height  5 cm,Saucer-dish with flower sprays and incised flower petals,c. 1740 - c. 1760,porcelain,"Schotel van porselein met ronde wand, beschilderd in onderglazuur blauw. Op het plat een medaillon van bloemtakken; hieromheen twee banden met ingegrifte bloembladeren gescheiden door een band servetwerk; op de rand een band met bloemtakken en servetwerk. Rand licht beschadigd. Blauw-wit."
中国,阿姆斯特丹国立博物馆,https://www.rijksmuseum.nl//en/collection/AK-NM-13818,https://lh3.googleusercontent.com/eA1WNxRcZpsF6MX-MMRUUJEahURfZtoKWiSWw_EWPhzTgCrqgtN5ndv0GHI9l2P_TNbMMNVMH7tI7FViUSF7b08OUQ=w1000,height  5.8 cm,Bel-shaped cup with a shepherd in a landscape,c. 1725 - c. 1749,porcelain,"Klopvormige kop van porselein, beschilderd op het glazuur in blauw, rood, groen en zwart. Op de buitenwand een doorlopend landschap met een zittende herder naast een boom met rotsen en een kudde schapen. Porselein met emailkleuren."
中国,阿姆斯特丹国立博物馆,https://www.rijksmuseum.nl//en/collection/AK-NM-6921-A,https://lh3.googleusercontent.com/1n6XPfhVp8h-sFSYQF5ojI6NjBMp-E1XCAY6lQd72-efw-88dPtNNg-ThkMGpokQQDng2YpL_t8kxhO-sIx3cvm7DoY=w1000,height  10.5 cm,Covered bowl with powder blue and flower sprays in fan-shaped panels,c. 1700 - c. 1724,porcelain,"Kom met deksel van porselein met twee S-vormige oren gemodelleerd in de vorm van een drakenkop, beschilderd in onderglazuur blauw. De wand is bedekt met bleu poudré (poederblauw), met hierin uitgespaard twee waaiervormige vakken met rotsen en pioen- of chrysanttakken; de deksel met knop met eenzelfde decoratie. Een chip in de rand van de deksel. Bleu poudré met blauw-wit."
中国,阿姆斯特丹国立博物馆,https://www.rijksmuseum.nl//en/collection/AK-NM-12465,https://lh3.googleusercontent.com/a2hyOQtWr_gcPSlUGEe-Oy0eGGRKi9jKDPENYqtt5hVjmwkd5yNc0ipikhRO_bfMPisK-lXgQs3fIMQPQHrYHrtvwaM=w1000,height  51.8 cm,"Pear-shapes bottle vase with bamboo, prunus, pine and birds in a landscape",c. 1575 - c. 1599,porcelain,"Peervormige vaas van porselein met verdikking gemodelleerd in lotusbladeren bovenaan de nek, beschilderd in onderglazuur blauw en op het glazuur groen, rood, geel en zwart. Het lichaam met een doorlopend landschap met bamboe, prunus en pijnbomen, vogel en wolken. Op de nek cartouches met perzik of pioenbloem tegen een grond van servetwerk, daarboven weer een landschap met rotsen, bamboe, pioen en vogels afgesloten door een band ruyi-motief. De vaas is opgebouwd uit drie, later aan elkaar gemaakte, horizontale delen. De zichtbare lijnen zijn bedekt met groen en zwart email in de vorm van een meanderband. Blauw-wit met emailkleuren."
中国,阿姆斯特丹国立博物馆,https://www.rijksmuseum.nl//en/collection/AK-NM-12312,https://lh3.googleusercontent.com/hP6S5GnJQYDeleoYZ9ExBlzyCXFBJxJ66QscRF5OaAPyh1BGsK_G7BDFY0LDN0WPhrznwMCQU6wnjfgZsl0cqz9tBw=w1000,height  18.1 cm,Ovoid jar with a grey glaze,c. 1650 - c. 1699,stoneware,"Eivormige pot van steengoed, gedeeltelijk bedekt met een grijs, gecraqueleerd glazuur. De rand en onderzijde zijn ongeglazuurd."
中国,阿姆斯特丹国立博物馆,https://www.rijksmuseum.nl//en/collection/AK-RBK-1957-45,https://lh3.ggpht.com/qn2eGpEiklqk6eioYv8wLm3HcvrU_7k7zjMTkfkjF57wK-EDjITo3jI99cmX-Jf0R_QA16qBJXflBukahmKJJG5Kvg=w1000,height  34 cm,Oval basin with masks and garlands,c. 1740,porcelain,"Groot ovaal basin van porselein, beschilderd op het glazuur in blauw, rood, roze, groen, geel, zwart en goud. Op de buitenrand vier maskers geflankeerd door voluten en bladranken. De maskers worden onderling verbonden door guirlandes en onder elk masker is een gestileerde bloemrozet op de buik. Op de voet een band met gestileerde bladmotieven. De binnenzijde met vier grote pioentakken en vlinders. Europese voorstelling in emailkleuren. N.B. Ook geregistreerd als BK-1957-45."
中国,阿姆斯特丹国立博物馆,https://www.rijksmuseum.nl//en/collection/AK-NM-13712,https://lh6.ggpht.com/xeDVU0qRazcw5qCP9mXD1iXFKeZDJBkqgjC0jU1I6wjGQ-r9GboIpYvuCJFFwsvOW1iKYTVLLCmujCPXQOthUIhZ9X4=w1000,height  3.3 cm,"Saucer-dish with flowers, butterfly and ornamental borders",c. 1740 - c. 1750,porcelain,"Schaal van porselein met ronde wand, beschilderd in onderglazuur blauw en op het glazuur in blauw, rood, roze, groen, geel, zwart en goud. Op het plat twee bloemtakken (iris, anemoon) waarop twee rupsen, ernaast een vliegende vlinder; hieromheen een decoratieve band in onderglazuur blauw met goud; de wand een band met een geschakeld patroon met bladranken; de buitenrand met een band servetwerk. Europese voorstelling in emailkleuren."
